date,location_key,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_hospitalized_patients,new_intensive_care_patients,new_ventilator_patients,cumulative_hospitalized_patients,cumulative_intensive_care_patients,cumulative_ventilator_patients,current_hospitalized_patients,current_intensive_care_patients,current_ventilator_patients,mobility_transit_stations,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_residential,mobility_workplaces,wikidata_id,datacommons_id,openstreetmap_id,latitude,longitude,location_geometry,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm
2020-11-02,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,74,4,51,,9598,274,7653,,,,,,,,,,,-39,-12,-1,2,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.277778,23.265432,31.117284,0.056444,
2020-11-03,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,71,2,63,,9669,276,7716,,,,,,,,,,,-39,-11,0,4,11,-25,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.820988,22.808642,31.925926,2.866571,
2020-11-04,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,90,3,110,,9759,279,7826,,,,,,,,,,,-40,-13,-5,0,12,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.074074,22.734568,31.938272,3.447143,
2020-11-05,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,50,0,75,,9809,279,7901,,,,,,,,,,,-42,-14,-4,-3,13,-27,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),25.91358,23.598765,29.234568,4.402667,
2020-11-06,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,105,7,105,,9914,286,8006,,,,,,,,,,,-41,-13,-2,-1,12,-23,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.185185,23.265432,31.08642,3.8735,
2020-11-07,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,125,2,93,,10039,288,8099,,,,,,,,,,,-36,-12,-3,4,8,-13,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.679012,23.080247,31.975309,4.995333,
2020-11-08,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,58,3,74,,10097,291,8173,,,,,,,,,,,-35,-11,-2,18,6,-8,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),25.919753,22.907407,31.253086,2.286,
2020-11-09,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,120,6,42,,10217,297,8215,,,,,,,,,,,-41,-14,-5,4,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.488889,22.7,32.611111,6.237111,
2020-11-10,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,55,0,3,,10272,297,8218,,,,,,,,,,,-35,-14,-3,-2,12,-26,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.011111,23.277778,31.961111,3.499556,
2020-11-11,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,124,0,0,,10396,297,8218,,,,,,,,,,,-40,-12,-3,3,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.127778,23.588889,32.877778,2.431143,
2020-11-12,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,100,0,1,,10496,297,8219,,,,,,,,,,,-40,-12,-4,7,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.055556,24.383333,32.922222,1.693333,
2020-11-13,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,111,0,0,,10607,297,8219,,,,,,,,,,,-40,-12,-2,4,12,-22,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.35,24.172222,33.088889,3.302,
2020-11-14,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,166,0,1,,10773,297,8220,,,,,,,,,,,-37,-12,-4,8,8,-12,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.288889,24.294444,33.088889,2.2098,
2020-11-15,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,159,0,0,,10932,297,8220,,,,,,,,,,,-34,-11,-3,22,6,-7,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.3,24.472222,32.766667,0,
2020-11-16,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,0,0,2,,10932,297,8222,,,,,,,,,,,-40,-16,-7,-1,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),28.055556,24.388889,33.255556,1.3462,
2020-11-17,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,0,0,1,,10932,297,8223,,,,,,,,,,,-40,-15,-5,-1,11,-25,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.577778,24.172222,32.194444,1.820333,
2020-11-18,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,54,0,0,,10986,297,8223,,,,,,,,,,,-40,-16,-8,-2,12,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.366667,23.905556,32.35,1.0922,
2020-11-19,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,159,0,0,,11145,297,8223,,,,,,,,,,,-39,-13,-4,2,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.961111,23.883333,32.983333,2.794,
2020-11-20,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,128,4,4,,11273,301,8227,,,,,,,,,,,-39,-14,-3,0,12,-22,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.344444,24.1,31.844444,3.584222,
2020-11-21,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,182,3,0,,11455,304,8227,,,,,,,,,,,-35,-13,-5,6,8,-12,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.061111,23.627778,31.333333,13.687778,
2020-11-22,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,122,0,1,,11577,304,8228,,,,,,,,,,,-36,-14,-5,15,7,-9,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.361111,23.8,31.066667,8.89,
2020-11-23,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,171,2,9,,11748,306,8237,,,,,,,,,,,-41,-18,-11,-5,12,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),25.822222,22.538889,30.288889,15.8115,
2020-11-24,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,144,7,20,,11892,313,8257,,,,,,,,,,,-40,-15,-6,-1,11,-25,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.555556,22.927778,32.25,17.054286,
2020-11-25,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,128,2,83,,12020,315,8340,,,,,,,,,,,-39,-12,-2,0,11,-23,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),26.783333,23.15,32.733333,15.465778,
2020-11-26,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,145,2,73,,12165,317,8413,,,,,,,,,,,-38,-8,1,6,11,-24,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.461111,23.161111,32.311111,0.987778,
2020-11-27,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,191,4,116,,12356,321,8529,,,,,,,,,,,-37,-9,2,4,11,-21,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.388889,23.133333,32.722222,5.74675,
2020-11-28,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,234,2,66,,12590,323,8595,,,,,,,,,,,-32,-6,3,10,6,-11,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),27.177778,23.55,32.15,12.7,
2020-11-29,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,151,5,90,,12741,328,8685,,,,,,,,,,,-33,-13,-5,6,7,-8,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),25.95,23.238889,31.027778,13.885333,
2020-11-30,ID_BT,ID,Indonesia,BT,Banten,,,ID,IDN,1,262,5,145,,13003,333,8830,,,,,,,,,,,,,,,,,Q3540,,2388356,-6.5,106.25,POINT(106.25 -6.5),,,,,
2020-10-01,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,6,0,35,,2759,75,2296,,,,,,,,,,,-21,4,15,58,2,-17,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.088889,23.777778,32.333333,0,
2020-10-02,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,16,0,21,,2775,75,2317,,,,,,,,,,,9,4,14,50,1,-18,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.866667,24.133333,32.577778,5.8928,
2020-10-03,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,9,,2775,75,2326,,,,,,,,,,,,5,11,54,-1,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.255556,24.266667,31.477778,0.1524,
2020-10-04,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,41,0,31,,2816,75,2357,,,,,,,,,,,-3,5,11,49,-2,-7,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.077778,23.788889,31.955556,25.654,
2020-10-05,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,23,1,33,,2839,76,2390,,,,,,,,,,,,4,10,48,1,-20,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27,23.688889,31.977778,19.7104,
2020-10-06,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,27,,2839,76,2417,,,,,,,,,,,-6,-3,4,41,0,-22,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.511111,24.222222,31.877778,0.762,
2020-10-07,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,83,0,24,,2922,76,2441,,,,,,,,,,,-16,4,10,60,3,-19,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.688889,24.211111,30.888889,1.3335,
2020-10-08,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,9,1,0,,2931,77,2441,,,,,,,,,,,,2,5,40,7,-19,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.066667,23.577778,32.1,4.6228,
2020-10-09,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,106,,2933,77,2547,,,,,,,,,,,-20,6,9,61,7,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.2,23.622222,32.455556,25.019,
2020-10-10,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,7,0,27,,2940,77,2574,,,,,,,,,,,,0,3,33,6,-9,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.9,23.877778,31.377778,2.4384,
2020-10-11,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,7,0,36,,2947,77,2610,,,,,,,,,,,-13,8,11,48,3,2,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.122222,24.166667,30.844444,18.1864,
2020-10-12,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,46,,2949,77,2656,,,,,,,,,,,,11,12,57,7,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.777778,24.144444,32.088889,0.0635,
2020-10-13,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,36,,2949,77,2692,,,,,,,,,,,-17,4,9,41,7,-17,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.6,24.222222,31.8,4.7752,
2020-10-14,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,10,0,16,,2959,77,2708,,,,,,,,,,,-6,-2,1,25,10,-17,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.955556,24.133333,31.777778,9.0932,
2020-10-15,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,1,1,48,,2960,78,2756,,,,,,,,,,,-28,6,11,33,9,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.455556,23.644444,32.233333,17.8816,
2020-10-16,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,4,0,0,,2964,78,2756,,,,,,,,,,,-10,3,11,25,8,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.355556,23.577778,32.055556,6.519333,
2020-10-17,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,17,,2964,78,2773,,,,,,,,,,,,-1,6,21,7,-11,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26,23.366667,29.822222,13.5128,
2020-10-18,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,3,0,0,,2967,78,2773,,,,,,,,,,,-1,0,8,27,4,-1,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.022222,23.177778,30.655556,18.288,
2020-10-19,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,22,,2969,78,2795,,,,,,,,,,,,8,14,42,8,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.977778,23.488889,32.466667,2.9845,
2020-10-20,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,1,1,,2969,79,2796,,,,,,,,,,,-5,5,16,46,7,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28,24.177778,31.455556,0,
2020-10-21,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,3,1,4,,2972,80,2800,,,,,,,,,,,-15,7,15,58,6,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.944444,23.466667,32.577778,0,
2020-10-22,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,3,0,13,,2975,80,2813,,,,,,,,,,,,11,15,48,3,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.1,23.155556,33.066667,0,
2020-10-23,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,2975,80,2813,,,,,,,,,,,-11,6,14,48,2,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.066667,23.266667,32.755556,0.8128,
2020-10-24,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,7,0,2,,2982,80,2815,,,,,,,,,,,,8,14,58,0,-8,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.044444,23.588889,32.866667,2.8448,
2020-10-25,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,19,4,18,,3001,84,2833,,,,,,,,,,,-8,6,13,56,-1,1,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.933333,24.022222,32.644444,0.0635,
2020-10-26,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,3,,3003,84,2836,,,,,,,,,,,,8,15,46,2,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.744444,23.722222,32.6,0.8636,
2020-10-27,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,1,,3005,84,2837,,,,,,,,,,,-15,8,20,51,1,-17,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.866667,23.8,32.588889,3.81,
2020-10-28,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,0,,3007,84,2837,,,,,,,,,,,,7,18,65,5,-45,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.177778,23.955556,33,0,
2020-10-29,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,6,,3007,84,2843,,,,,,,,,,,-13,-1,1,39,8,-58,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.077778,23.888889,32.422222,16.4084,
2020-10-30,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,10,0,2,,3017,84,2845,,,,,,,,,,,16,-1,4,40,7,-48,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.833333,23.7,32.322222,0.8128,
2020-10-31,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,5,,3017,84,2850,,,,,,,,,,,,0,3,59,0,-18,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.866667,23.955556,32.666667,6.35,
2020-11-01,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,4,0,1,,3021,84,2851,,,,,,,,,,,6,4,9,53,-3,-4,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.5,24.022222,33.011111,2.5908,
2020-11-02,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,6,,3021,84,2857,,,,,,,,,,,,8,13,37,1,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.3,24.322222,32.9,0.1905,
2020-11-03,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,10,1,2,,3031,85,2859,,,,,,,,,,,-21,4,10,29,1,-18,Q5067,,2388665,0.666667,123,POINT(123 0.666667),26.644444,23.955556,30.3,2.032,
2020-11-04,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,5,,3031,85,2864,,,,,,,,,,,,9,15,49,1,-17,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.444444,23.522222,32.8,7.4168,
2020-11-05,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3031,85,2864,,,,,,,,,,,-13,12,14,33,1,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.233333,23.8,32.355556,4.7752,
2020-11-06,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,1,0,5,,3032,85,2869,,,,,,,,,,,17,5,10,28,2,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.044444,23.344444,32.322222,1.524,
2020-11-07,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,5,0,0,,3037,85,2869,,,,,,,,,,,,9,12,53,0,-9,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.844444,24.455556,31.877778,2.1336,
2020-11-08,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,8,0,1,,3045,85,2870,,,,,,,,,,,15,6,8,35,0,-2,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.866667,24.244444,31.955556,0,
2020-11-09,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,4,0,3,,3049,85,2873,,,,,,,,,,,,7,10,34,2,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.788889,23,32.744444,0,
2020-11-10,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,2,,3049,85,2875,,,,,,,,,,,16,6,11,34,1,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.777778,22.477778,33.177778,0,
2020-11-11,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3049,85,2875,,,,,,,,,,,-15,9,14,53,2,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.466667,22.922222,33.3,0,
2020-11-12,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,5,0,14,,3054,85,2889,,,,,,,,,,,,11,13,30,2,-13,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.444444,23.844444,33.422222,0.1016,
2020-11-13,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,1,,3054,85,2890,,,,,,,,,,,-23,-1,2,13,3,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.288889,24.022222,33.311111,2.9972,
2020-11-14,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,2,1,,3054,87,2891,,,,,,,,,,,,4,7,31,0,-10,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.611111,24.322222,32.533333,4.4196,
2020-11-15,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,1,,3054,87,2892,,,,,,,,,,,-22,-1,4,17,0,-1,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.366667,24.177778,32.822222,1.143,
2020-11-16,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,1,4,,3054,88,2896,,,,,,,,,,,,9,11,28,2,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27,23.488889,32.488889,4.826,
2020-11-17,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,7,,3054,88,2903,,,,,,,,,,,-25,1,9,21,2,-16,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.322222,23.377778,32.377778,4.7752,
2020-11-18,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,3,0,3,,3057,88,2906,,,,,,,,,,,5,5,10,43,2,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.566667,23.177778,33.1,2.794,
2020-11-19,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3057,88,2906,,,,,,,,,,,,12,14,35,2,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),28.111111,23.744444,33.211111,0,
2020-11-20,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3057,88,2906,,,,,,,,,,,3,4,7,24,2,-13,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.722222,24.088889,33.011111,1.2192,
2020-11-21,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,2,,3057,88,2908,,,,,,,,,,,,9,12,44,0,-9,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.522222,23.477778,32.577778,4.0132,
2020-11-22,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,5,0,0,,3062,88,2908,,,,,,,,,,,9,6,9,31,-1,-1,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.966667,24.055556,33.044444,0.6096,
2020-11-23,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,1,0,48,,3063,88,2956,,,,,,,,,,,,2,3,13,3,-14,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.266667,24.188889,32.166667,0.9144,
2020-11-24,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,2,0,0,,3065,88,2956,,,,,,,,,,,4,6,11,29,1,-15,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.511111,24.377778,31.911111,9.6012,
2020-11-25,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3065,88,2956,,,,,,,,,,,-8,7,11,40,1,-13,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.522222,23.9,32.033333,0.6096,
2020-11-26,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,8,0,0,,3073,88,2956,,,,,,,,,,,,11,14,30,1,-13,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.511111,24.388889,32.566667,0.3175,
2020-11-27,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,0,0,0,,3073,88,2956,,,,,,,,,,,-15,5,6,28,1,-12,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.755556,24.155556,32.055556,0,
2020-11-28,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,18,1,8,,3091,89,2964,,,,,,,,,,,,1,1,13,1,-9,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.433333,24.566667,31.9,8.509,
2020-11-29,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,19,1,1,,3110,90,2965,,,,,,,,,,,-2,8,10,25,0,2,Q5067,,2388665,0.666667,123,POINT(123 0.666667),27.344444,24.588889,31.277778,5.6388,
2020-11-30,ID_GO,ID,Indonesia,GO,Gorontalo,,,ID,IDN,1,,,,,,,,,,,,,,,,,,,,,,,,Q5067,,2388665,0.666667,123,POINT(123 0.666667),,,,,
2020-10-01,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,21,0,3,,533,11,268,,,,,,,,,,,-30,-22,5,-19,5,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.097222,23.229167,30.638889,12.35075,
2020-10-02,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,24,3,5,,557,14,273,,,,,,,,,,,-30,-24,0,-25,5,-22,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.118056,22.930556,32.145833,7.4295,
2020-10-03,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,13,0,3,,570,14,276,,,,,,,,,,,-29,-16,11,-18,3,-20,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.326389,22.777778,30.506944,3.01625,
2020-10-04,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,22,0,5,,592,14,281,,,,,,,,,,,-29,-18,7,-11,3,-11,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.361111,22.972222,31.895833,0,
2020-10-05,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,25,0,5,,617,14,286,,,,,,,,,,,-30,-18,7,-15,4,-24,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.236111,23.222222,32.173611,19.158857,
2020-10-06,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,29,0,7,,646,14,293,,,,,,,,,,,-31,-20,1,-15,6,-30,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.493056,22.868056,31.361111,13.389429,
2020-10-07,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,23,0,10,,669,14,303,,,,,,,,,,,-34,-20,1,-18,5,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.618056,22.541667,31.708333,17.93875,
2020-10-08,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,46,0,1,,715,14,304,,,,,,,,,,,-37,-18,3,-12,8,-23,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.479167,22.569444,29.194444,9.93775,
2020-10-09,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,45,2,5,,760,16,309,,,,,,,,,,,-33,-19,0,-18,10,-19,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.229167,22.708333,30.180556,4.064,
2020-10-10,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,30,0,1,,790,16,310,,,,,,,,,,,-31,-20,1,-22,9,-16,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.381944,23.076389,31.125,13.534571,
2020-10-11,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,21,2,6,,811,18,316,,,,,,,,,,,-28,-18,3,-12,8,-2,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),25.826389,23.111111,29.083333,2.213429,
2020-10-12,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,13,0,0,,824,18,316,,,,,,,,,,,-33,-20,1,-8,10,-22,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),26.048611,22.930556,29.979167,3.39725,
2020-10-13,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,38,0,2,,862,18,318,,,,,,,,,,,-29,-15,6,-7,9,-21,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.680556,23.104167,31.701389,4.1275,
2020-10-14,ID_JA,ID,Indonesia,JA,Jambi,,,ID,IDN,1,30,0,0,,892,18,318,,,,,,,,,,,-30,-15,7,-13,9,-20,Q2051,,2390838,-1.583333,103.616667,POINT(103.616667 -1.583333),27.229167,23.777778,31.111111,0,
